"","Xi","Yi","credit.score","interest.rate","pti","veh.value","co.sign","new.used","subvent.rate","subvent.cash","veh.pick.up","veh.suv","exact.loan.term"
"1512",38,19,1.05603507374014,-0.542804139813008,-0.228362438352156,0.770510016947749,0,1,0,1,0,1,0
"1513",39,19,0.289888933253659,0.611854946475531,-0.76282168917889,0.671280837860744,1,1,0,0,0,1,0
"1514",38,19,0.742986113111257,-0.785890263242174,-0.526426251313219,0.0289353673470668,1,0,0,0,0,1,0
"1515",39,19,1.23727394568318,-0.178174954669259,0.139592199717018,-1.29760495918449,1,0,0,0,0,0,0
"1516",39,19,0.891272462882834,0.00413963790261568,1.69980208963045,0.706089082952761,1,0,0,0,1,0,0
"1517",25,19,-1.16002204229065,-0.178174954669259,-0.945771201961887,0.203161637259633,0,1,0,1,1,0,0
"1518",26,19,0.71827172148266,-0.785890263242174,-0.226306825848976,-0.778560782497866,1,0,0,0,0,0,0
"1519",28,19,0.388746499768044,0.226968584379351,-0.35992163855566,0.455458250950661,0,1,0,0,1,0,0
"1520",39,19,0.990130029397219,0.267482938284212,-0.386644601096997,0.326155416764854,1,1,0,0,1,0,0
"1521",35,19,0.644128546596872,-0.380746724193564,3.21273289197074,1.3810759007223,0,1,0,1,0,1,0
"1522",39,19,-1.58840483051965,-0.137660600764398,-0.945771201961887,0.241361789329953,0,1,0,1,1,0,0
"1523",39,19,-0.921116256547555,-0.785890263242174,-0.945771201961887,-0.0617226765277048,0,1,0,1,0,1,0
"1524",24,19,-1.077640736862,-0.542804139813008,-0.945771201961887,0.559850371111382,0,1,0,0,0,1,0
"1525",39,19,1.04779694319728,-0.785890263242174,0.748053500658223,-0.609445209927277,0,0,0,0,1,0,0
"1526",36,19,-0.171446377146803,0.0284482502455321,0.0553120870866486,-0.600706348319232,1,0,0,0,1,0,0
"1527",31,19,0.50408032736816,0.226968584379351,0.577437662894304,-0.6652452316179,0,0,0,0,0,0,0
"1528",23,20,0.108650061310621,-0.401003901145994,-0.660041064019903,-0.30017579364843,1,1,0,0,0,0,1
"1529",24,19,-1.77788183300556,-0.174123519278773,-0.945771201961887,-0.642676039383905,0,0,0,0,0,1,0
"1530",36,19,-0.0231600273752258,-0.538752704422522,-0.0536353755818779,-0.739831942046462,0,0,0,0,0,1,1
"1531",23,20,0.108650061310621,-0.401003901145994,-0.660041064019903,-0.30017579364843,1,1,0,0,0,0,1
"1532",39,20,-1.85202500789134,0.170248488912546,-0.945771201961887,0.321397712611507,0,1,0,1,1,0,0
"1533",39,19,-1.67078613594831,-0.482032608955717,-0.945771201961887,0.279003406374951,0,1,0,1,1,0,0
"1534",36,19,-1.09411699794773,-0.785890263242174,-0.945771201961887,-0.382132969606194,0,0,0,0,1,0,0
"1535",39,19,-1.03645008414767,-0.178174954669259,-0.945771201961887,0.320831438601559,0,0,0,0,1,0,0
"1536",33,19,-1.56369043889106,0.814426715999836,-0.945771201961887,-1.04039435884538,0,0,0,0,0,0,0
"1537",39,19,0.775938635282718,0.0243968148550462,-0.0371904755564399,-1.00577294425425,1,0,0,0,0,0,1
"1538",39,19,0.825367418539911,0.636163558818447,-0.253029788390313,-1.0909687130295,1,0,0,0,1,0,1
"1539",37,19,-1.36597530586229,0.226968584379351,-0.945771201961887,0.0629927727061902,0,1,0,0,0,1,0
"1540",31,19,-1.12706952011919,-0.137660600764398,-0.945771201961887,0.881185169069486,0,1,0,1,1,0,1
"1541",39,19,1.22079768459745,-0.178174954669259,1.46957348927431,0.420045848888678,1,1,0,1,1,0,0
"1542",31,19,-1.19297456446211,0.226968584379351,-0.945771201961887,-0.142060239213999,0,1,0,0,1,0,0
"1543",39,19,-1.19297456446211,0.226968584379351,-0.945771201961887,0.432804770751295,0,1,0,0,1,0,0
"1544",25,19,-0.10554133280388,1.99339441463129,0.60621623793882,-0.359698523836288,1,0,0,0,0,0,1
"1545",40,19,-1.27535586989077,-0.785890263242174,-0.945771201961887,0.0815914876672033,0,1,0,1,1,0,0
"1546",39,6,-1.52249978617673,0.672626477332822,-0.945771201961887,0.157770457973525,0,1,0,1,0,0,0
"1547",29,6,-0.237351421489726,0.429540353903656,1.03583925110339,-1.06096468915733,0,0,0,0,0,0,0
"1548",20,6,1.09722572645447,0.0446539918074767,-0.528481863816399,-2.06772737240614,1,0,0,0,0,0,0
"1549",26,6,-0.0149218968323604,0.0243968148550462,0.176593224774254,0.364051366922481,0,0,0,0,1,0,0
"1550",23,6,-0.229113290946861,2.1959661841556,0.392432537608127,-2.30522039330371,0,0,0,0,0,0,0
"1551",39,6,0.158078844567813,-0.23894648552655,-0.0577466005882374,-0.305178203884755,0,1,0,1,0,1,0
"1552",38,6,0.41346089139664,-0.259203662478981,-0.491480838759164,0.480069635251178,1,1,0,0,0,1,0
"1553",41,6,0.314603324882256,0.16619705352206,0.698718800581909,-0.129589128729944,0,0,0,0,0,0,1
"1554",28,6,-0.146731985518207,1.01699848552414,-0.146137938224967,-1.4817415039671,1,0,0,0,0,1,1
"1555",38,6,1.26198833731178,-0.437466819660369,0.20742741232195,0.993436652514202,0,1,0,1,1,0,0
"1556",17,6,0.751224243654122,0.470054707808517,-0.557260438860916,-2.05048343609594,0,0,0,0,0,0,0
"1557",32,6,-1.25887960880504,0.0243968148550462,-0.945771201961887,-0.103262381215627,0,1,0,0,1,0,0
"1558",32,6,0.734747982568391,0.409283176951226,0.330764162512734,-0.644917769795902,0,0,0,0,0,1,0
"1559",14,6,-0.418590293432765,2.7186013495283,-0.269474688415751,-0.363414421804554,1,0,0,0,1,0,0
"1560",19,6,0.825367418539911,-0.360489547241133,2.46860116581967,0.148959356210784,0,1,0,1,0,1,1
"1561",36,6,-0.295018335289784,1.74625685581164,-0.462702263714647,-1.46600882743224,1,0,0,0,0,0,1
"1562",15,6,-0.303256465832649,1.9893429792408,-0.546982376345017,-1.81307834289225,0,0,0,0,0,1,1
"1563",37,6,0.462889674653833,-0.684604378480021,-0.672374739038981,1.30365402536867,0,1,0,1,1,0,1
"1564",9,6,-1.24240334771931,-0.684604378480021,-0.945771201961887,1.17458832988526,0,1,0,1,1,0,1
"1565",32,6,0.70179546039693,0.125682699617199,-0.378422151084278,-1.57442204900678,0,0,0,0,0,0,1
"1566",34,6,-1.25887960880504,0.0243968148550462,-0.945771201961887,-0.103262381215627,0,1,0,0,1,0,0
"1567",19,6,-1.64607174431971,-0.157917777716828,-0.945771201961887,-0.168101148486027,0,1,0,0,1,0,0
"1568",8,6,0.116888191853486,2.07037168705053,-0.146137938224967,-1.32910254869011,0,0,0,0,0,1,0
"1569",23,6,-1.06940260631913,-0.279460839431411,-0.945771201961887,0.935711632487049,0,1,0,0,1,0,0
"1570",40,6,0.660604807682603,0.267482938284212,0.408877437633565,0.279148990176956,1,0,0,0,0,1,1
"1571",35,6,1.00660629048295,1.15879872419115,-0.479147163740085,-2.13875223680145,1,0,0,0,0,0,0
"1572",17,6,0.800653026911314,-0.137660600764398,-0.351699188542941,1.41297581422925,0,1,0,1,1,0,1
"1573",39,6,1.04779694319728,0.00413963790261568,-0.333198676014323,-1.25998324639707,1,0,0,0,0,0,1
"1574",30,6,1.02308255156868,-0.684604378480021,0.324597325003195,0.9868449816833,0,1,0,1,1,0,0
"1575",40,6,1.39379842599762,-0.117403423811967,-0.0413017005627995,-0.129461754469233,0,1,0,1,0,0,1
"1576",14,6,1.02308255156868,0.267482938284212,0.828222388282233,-1.00406263119739,0,0,0,0,0,0,0
"1577",35,6,0.141602583482082,2.84014441124289,1.49629645181565,-2.05322920631475,0,0,0,0,0,0,0
"1578",40,6,-1.36597530586229,0.251277196722268,-0.945771201961887,0.143233532350206,0,1,0,1,1,0,1
"1579",28,6,0.767700504739853,-0.117403423811967,1.95469804002473,0.14004306885502,0,1,0,1,1,0,0
"1580",22,6,-0.245589552032592,3.22908220872955,-0.265363463409392,-2.62044712117491,0,0,0,0,0,0,0
"1581",38,6,0.627652285511141,-0.583318493717869,0.871390250849008,0.262117431610263,0,1,0,1,1,0,0
"1582",32,6,0.635890416054006,0.18645423047449,0.68844073806601,0.176642521089281,0,1,0,1,0,0,0
"1583",39,6,-0.0725888106324182,1.64497097104949,-0.00635628800874385,-1.56727756660135,0,0,0,0,1,0,1
"1584",11,6,0.973653768311488,0.0689626041503932,0.412988662639924,-0.19799677202341,0,0,0,0,1,0,1
"1585",29,6,1.03955881265441,-0.741324473946827,0.0984799496534232,1.32947270695528,0,1,0,1,1,0,0
"1586",22,6,0.116888191853486,0.393077435389281,-0.460646651211468,0.478328017159563,0,1,0,0,0,1,1
"1587",40,7,-1.45659474183381,-0.263255097869467,-0.945771201961887,-0.0421865655264945,0,1,0,1,1,0,0
"1588",38,6,0.207507627825005,0.267482938284212,0.295818749958679,1.37348026329918,0,1,0,1,1,0,1
"1589",39,6,0.108650061310621,0.510569061713378,1.21056631387367,-0.0794818233999254,0,0,0,0,1,0,0
"1590",40,6,-1.34126091423369,-0.684604378480021,-0.945771201961887,0.157717850306347,0,1,0,1,1,0,1
"1591",26,6,-1.17649830337638,-0.684604378480021,-0.945771201961887,0.417259705019342,0,1,0,0,1,0,1
"1592",32,6,0.207507627825005,0.854941069904697,0.497268775270294,-1.63821153501804,0,0,0,0,0,0,1
"1593",39,6,1.14665450971166,-0.421261078098425,0.509602450289372,0.899666952622608,1,1,0,1,1,0,0
"1594",16,6,-1.76964370246269,0.0851683457123378,-0.945771201961887,0.665550388890891,0,1,0,1,1,0,1
"1595",39,6,1.07251133482587,-0.19843213162169,0.0512008620802891,-0.445612190374812,0,0,0,0,0,1,1
"1596",27,6,0.866558071254238,-0.19843213162169,-0.538759926332298,-0.609445209927277,1,0,0,0,0,1,0
"1597",30,6,0.940701246140026,-0.684604378480021,0.641161650492876,0.873264339008938,0,1,0,1,1,0,1
"1598",39,6,-0.253827682575457,3.45191115520629,-0.396922663612895,-1.71393824312863,0,0,0,0,1,0,1
"1599",8,6,1.03955881265441,-0.684604378480021,0.634994812983337,0.870974853028287,0,1,0,1,1,0,0
"1600",27,6,1.06427320428301,-0.21868930857412,0.279373849933241,-0.127298041883838,1,1,0,1,0,1,1
"1601",18,6,-1.44011848074807,-0.421261078098425,-0.945771201961887,-0.0263459627669763,0,1,0,1,1,0,1
"1602",25,6,0.998368159940084,-0.684604378480021,-0.0310236380469008,0.737607713124512,0,1,0,0,0,0,1
"1603",40,6,1.26198833731178,0.5915977695231,-0.814212001758384,0.447800385606367,1,1,0,0,0,1,1
"1604",32,6,0.561747241168218,0.267482938284212,-0.35992163855566,-1.62954822594777,0,0,0,0,0,0,0
"1605",40,6,-0.278542074204053,4.76457622172378,-0.12147058818681,-2.43231690894099,1,0,0,0,0,1,1
"1606",28,6,1.25375020676891,0.00413963790261568,-0.0926920131422931,-1.35766549774553,1,0,0,0,0,0,0
"1607",13,6,0.627652285511141,0.0649111687599072,-0.703208926586678,-0.587692587694866,0,0,0,0,0,1,1
"1608",37,6,-0.220875160403995,2.35397216438455,1.65868983956685,-0.971931065275301,0,0,0,0,1,0,0
"1609",18,6,1.0889875959116,0.0851683457123378,0.52604735031481,-0.00978814368123886,0,1,0,1,0,1,1
"1610",30,6,0.792414896368449,-0.137660600764398,-0.540815538835478,0.742713979920445,0,1,0,0,0,1,1
"1611",28,6,0.685319199311199,-0.137660600764398,-0.285919588441189,-0.697422484083754,0,0,0,0,0,1,1
"1612",18,6,1.03132068211155,-0.421261078098425,0.190982512296512,0.871662065067192,0,1,0,1,0,1,1
"1613",12,6,0.660604807682603,0.247225761331782,-0.462702263714647,-2.06195738465782,1,0,0,0,0,0,1
"1614",32,6,0.471127805196698,0.0649111687599072,-0.255085400893493,-0.549313993071133,1,0,0,0,1,0,0
"1615",40,6,-1.48954726400527,0.506517626322892,-0.945771201961887,-0.170062711270029,0,1,0,1,0,0,1
"1616",11,6,0.215745758367871,1.95288006072643,0.622661137964258,-1.22328024722315,0,0,0,0,0,1,1
"1617",26,6,0.660604807682603,-0.137660600764398,-0.333198676014323,-0.586224778211264,0,1,0,1,0,0,1
"1618",39,6,-1.89321566060567,-0.437466819660369,-0.945771201961887,0.664536861412433,0,1,0,1,1,0,1
"1619",27,6,-0.220875160403995,2.1351946532983,-0.731987501631194,-2.29173976516118,1,0,0,0,0,0,1
"1620",15,6,1.25375020676891,0.0649111687599072,1.01528312607159,-0.549313993071133,0,0,0,0,0,0,1
"1621",30,6,-2.25569340449175,0.105425522664768,-0.945771201961887,-0.123487307240711,0,1,0,1,1,0,1
"1622",40,6,0.998368159940084,0.00413963790261568,-0.507925738784602,-1.21998762824463,0,0,0,0,0,1,1
"1623",40,6,0.850081810168507,0.0851683457123378,-0.300308875963447,0.686678104867798,1,1,0,1,0,1,1
"1624",32,6,0.644128546596872,0.368768823046365,-0.335254288517503,-0.81831397461835,1,0,0,0,0,1,1
"1625",40,6,0.075697539139159,1.04130709786706,0.388321312601767,-1.45443177433822,1,0,0,0,0,0,1
"1626",36,5,1.03955881265441,-0.0363747160022454,0.20331618731559,0.0130905827777277,0,0,0,0,0,1,0
"1627",34,5,0.108650061310621,1.88805709447865,0.499324387773474,-1.83767921876751,0,0,0,0,0,1,0
"1628",25,6,-0.0725888106324182,2.00960015619324,0.622661137964258,-1.95633716439077,0,0,0,0,0,0,1
"1629",9,6,0.734747982568391,-0.174123519278773,0.322541712500015,0.132251201010034,1,1,0,1,0,1,0
"1630",39,6,0.948939376682892,-0.0687861991261342,0.863167800836288,0.742713979920445,0,1,0,0,0,1,0
"1631",39,6,0.792414896368449,-0.259203662478981,0.458212137709879,-0.460143208455244,0,1,0,1,0,0,0
"1632",39,6,0.116888191853486,1.38162767066789,0.201260574812411,-1.2036318633494,0,0,0,0,0,0,0
"1633",40,7,0.569985371711083,0.0446539918074767,-0.129693038199529,0.216728396031231,0,1,0,1,1,0,1
"1634",39,6,1.03132068211155,-0.299718016383842,-0.454479813701928,-0.963588324360715,1,0,0,0,0,1,0
"1635",39,6,0.710033590939795,-0.684604378480021,0.986504551027073,0.414157920439801,0,1,0,1,1,0,0
"1636",15,6,0.00979249479623583,2.57680111086129,0.0285891245453118,-2.28184136530279,0,0,0,0,0,0,0
"1637",21,6,0.693557329854064,-0.542804139813008,0.199204962309231,0.399985804059143,0,1,0,1,1,0,0
"1638",35,6,0.957177507225757,0.267482938284212,0.877557088358547,-1.11053448827029,0,0,0,0,0,0,0
"1639",9,6,0.883034332339968,-0.0363747160022454,-0.417478788644693,-0.296114664551661,0,0,0,0,1,0,0
"1640",20,6,0.569985371711083,-0.401003901145994,-0.263307850906212,-0.547210311884309,1,0,0,0,0,1,0
"1641",13,6,0.726509852025526,1.40188484762032,-0.253029788390313,-2.04477914096635,1,0,0,0,0,1,1
"1642",25,6,-0.122017593889611,2.8644530235858,0.750109113161403,-2.10282032741024,0,0,0,0,0,0,0
"1643",21,6,0.289888933253659,1.64902240643997,0.219761087341028,-1.15876047261399,0,0,0,0,0,1,0
"1644",41,6,0.41346089139664,2.27699489196532,-0.123526200689989,-2.20694487795427,0,0,0,0,0,1,0
"1645",36,6,-0.163208246603938,1.5234279093349,-0.701153314083498,-1.44676298238324,0,0,0,0,0,0,0
"1646",40,7,-1.11883138957632,-0.21868930857412,-0.945771201961887,0.500855022406759,0,1,0,1,1,0,1
"1647",38,6,0.775938635282718,0.105425522664768,-0.244807338377594,-1.02876505547518,0,0,0,0,0,0,0
"1648",34,6,-0.0561125495466874,1.84754274057379,-0.160527225747225,-1.41272952927637,0,0,0,0,0,1,0
"1649",31,6,0.512318457911025,0.409283176951226,0.182760062283793,-1.61664617280089,0,0,0,0,1,0,0
"1650",39,6,0.462889674653833,-0.153866342326342,-0.415423176141513,0.75990437614488,0,1,0,1,1,0,0
"1651",7,6,0.660604807682603,0.267482938284212,-0.407200726128794,0.191735991880567,0,0,0,0,1,0,0
"1652",28,6,0.314603324882256,0.555134851008725,0.415044275143104,-0.785934860882416,0,0,0,0,0,0,0
"1653",39,6,0.973653768311488,0.206711407426921,0.536325412830709,-0.361555324520386,1,0,0,0,0,1,0
"1654",22,6,0.347555847053717,1.13854154723872,-0.234529275861696,-2.11065197673263,0,0,0,0,0,0,0
"1655",38,6,-2.13212144634877,0.267482938284212,-0.945771201961887,0.907833535838281,0,1,0,1,1,0,0
"1656",14,6,0.30636519433939,0.7374494435806,0.468490200225777,-0.941564780715465,0,0,0,0,0,0,0
"1657",8,6,0.91598685451143,-0.684604378480021,0.480823875244856,1.58779262241673,0,1,0,0,0,1,0
"1658",7,6,0.355793977596583,-0.157917777716828,-0.113248138174091,0.095253941752208,1,1,0,1,0,0,0
"1659",25,7,0.487604066282429,0.940021213104905,1.90330772744524,-1.33619256165987,0,0,0,0,0,0,0
"1660",8,7,1.24551207622605,0.125682699617199,-0.339365513523863,0.333053196902997,0,1,0,1,0,0,1
"1661",39,6,-0.187922638232534,1.51532503855393,-0.0515797630786983,-1.87789780446534,1,0,0,0,0,0,0
"1662",39,6,-0.229113290946861,3.71525445558788,0.836444838294952,-2.14482529541734,1,0,0,0,0,0,0
"1663",11,6,0.61117602442541,1.96908580228837,-0.0577466005882374,-2.03909641222143,1,0,0,0,0,0,0
"1664",17,6,1.31965525111183,-0.137660600764398,-0.544926763841837,-0.667156563082283,0,0,0,0,0,0,0
"1665",38,6,0.100411930767755,2.55654393390886,0.947447913466658,-2.40312997317656,0,0,0,0,0,1,0
"1666",40,7,-1.54721417780532,-0.563061316765438,-0.945771201961887,0.544025987538151,0,1,0,1,1,0,1
"1667",36,7,0.0509831475105628,2.58085254625178,0.0655901496025473,-2.53128956259932,1,0,0,0,0,0,0
"1668",32,8,-0.0725888106324182,1.56394226323976,1.42435001420436,-0.623180103657427,0,0,0,0,0,0,1
"1669",39,7,-1.57192856943392,0.182402795084004,-0.945771201961887,0.0268706179608894,0,1,0,1,1,0,0
"1670",12,6,0.50408032736816,0.368768823046365,-0.111192525670911,-1.74626378926846,1,0,0,0,0,1,0
"1671",9,7,-0.608067295918669,3.65448292473059,-0.483258388746445,-2.53728233505148,1,0,0,0,0,0,1
"1672",33,7,-1.44835661129094,-0.19843213162169,-0.945771201961887,-0.0220707857792189,0,0,0,0,1,0,1
"1673",40,7,1.17960703188312,0.956226954666849,-0.509981351287781,-1.84763342708631,1,0,0,0,0,0,1
"1674",21,6,0.973653768311488,2.29320063352726,-0.331143063511144,-2.24861403411314,0,0,0,0,1,0,0
"1675",25,6,1.17960703188312,-0.684604378480021,0.410933050136745,0.594946113293345,1,1,0,0,1,0,0
"1676",11,7,0.940701246140026,0.206711407426921,-0.275641525925291,-0.229996321519749,1,0,0,0,0,1,1
"1677",12,7,1.09722572645447,-0.421261078098425,1.46751787677113,1.30637599751051,0,1,0,1,1,0,1
"1678",39,6,0.569985371711083,1.15879872419115,-0.612761976446769,-2.11470244432837,1,0,0,0,0,0,0
"1679",34,6,0.981891898854353,0.247225761331782,-0.588094626408612,-1.11212550250623,0,0,0,0,0,1,0
"1680",11,7,0.907748723968565,-0.23894648552655,-0.452424201198749,1.06017905679907,1,1,0,1,1,0,1
"1681",29,7,-1.11883138957632,0.00413963790261568,-0.945771201961887,0.535744084725635,0,0,0,0,1,0,1
"1682",26,6,0.660604807682603,1.29654752746768,-0.0207455755310021,-2.16936592156966,0,0,0,0,0,1,0
"1683",40,7,1.17960703188312,0.470054707808517,-0.172860900766303,-2.2850445204045,1,0,0,0,1,0,1
"1684",31,7,-0.295018335289784,1.80702838666893,1.3996826641662,-1.11518988677381,0,0,0,0,0,0,1
"1685",28,7,1.16313077079739,-0.0363747160022454,0.567159600378405,-0.718477644968797,0,0,0,0,0,1,1
"1686",32,7,0.462889674653833,0.5915977695231,-0.493536451262343,-1.31502207136477,1,0,0,0,1,0,0
"1687",40,7,0.759462374196987,0.980535567009766,0.28965191244914,-1.24653277666229,1,0,0,0,1,0,1
"1688",8,6,1.22079768459745,0.328254469141504,0.269095787417342,0.697664340745738,0,1,0,1,0,1,0
"1689",11,6,0.61117602442541,1.3208561398106,-0.0968032381486525,-1.61442103551424,0,0,0,0,0,1,0
"1690",25,7,0.545270980082487,-0.684604378480021,0.822055550772693,1.53119403851307,0,1,0,1,1,0,1
"1691",18,7,-1.89321566060567,-0.0768890699071064,-0.945771201961887,-0.0512274939951561,0,1,0,1,1,0,0
"1692",40,7,0.075697539139159,-0.563061316765438,-0.322920613498425,1.86630970015903,0,1,0,1,0,1,1
"1693",40,7,-0.130255724432476,-0.522546962860577,0.84877851331403,1.38640494558178,0,1,0,1,0,1,1
"1694",25,7,-1.77788183300556,0.8833011176381,-0.945771201961887,-0.0934686691521471,0,1,0,1,1,0,1
"1695",27,6,0.602937893882545,1.30059896285817,-0.327031838504784,-1.87789780446534,0,0,0,0,0,0,0
"1696",40,7,-1.76964370246269,0.656420735770878,-0.945771201961887,-0.0106117169270328,0,1,0,1,1,0,1
"1697",11,7,0.39698463031091,-0.542804139813008,0.52604735031481,1.31209811077514,0,1,0,1,1,0,1
"1698",17,7,1.14665450971166,-0.319975193336272,-0.579872176395893,0.14333976459017,1,1,0,1,1,0,1
"1699",40,7,0.39698463031091,-0.421261078098425,-0.448312976192389,0.634536843266116,1,1,0,1,0,1,1
"1700",38,6,0.899510593425699,1.3208561398106,-0.625095651465847,-1.97252848751978,1,0,0,0,0,1,0
"1701",39,6,0.215745758367871,1.64902240643997,0.433544787671722,-1.71851383254524,0,0,0,0,0,0,0
"1702",13,7,1.28670272894037,-0.137660600764398,2.46860116581967,0.932635987032925,1,1,0,1,1,0,1
"1703",19,6,0.537032849539621,0.267482938284212,-0.468869101224187,-2.09103140452523,1,0,0,0,0,0,0
"1704",40,7,1.22079768459745,-0.421261078098425,-0.657985451516723,0.688970456619112,0,1,0,1,0,1,1
"1705",14,7,0.364032108139448,0.672626477332822,-0.44420175118603,-0.038705267035798,0,1,0,1,1,0,1
"1706",39,7,-2.23097901286315,-0.47798117356523,-0.945771201961887,0.405260244764243,0,1,0,1,1,0,0
"1707",11,6,0.30636519433939,-0.19843213162169,0.649384100505595,0.0697572449299378,1,1,0,0,0,0,0
"1708",12,7,0.841843679625641,-0.684604378480021,-0.0968032381486525,0.808587453022005,0,1,0,1,0,1,1
"1709",14,7,0.767700504739853,-0.684604378480021,1.65046738955413,0.274288581858896,0,0,0,0,0,1,1
"1710",23,7,0.940701246140026,0.206711407426921,-0.162582838250404,-1.46213989360336,0,0,0,0,0,1,1
"1711",40,7,-1.79435809409129,-0.137660600764398,-0.945771201961887,0.593490193218851,0,1,0,1,1,0,1
"1712",34,7,0.125126322396351,0.409283176951226,0.918669338422142,-1.44676298238324,0,0,0,0,0,0,0
"1713",39,7,1.06427320428301,-0.137660600764398,0.0141998370230536,0.692439302932652,0,1,0,1,1,0,0
"1714",41,7,0.891272462882834,0.328254469141504,1.67924596459865,0.536930011217655,0,1,0,1,0,0,1
"1715",21,7,0.981891898854353,-0.360489547241133,0.141647812220198,0.466079856675885,0,1,0,1,0,0,1
"1716",39,7,1.1384163791688,-0.62383284762273,0.378043250085869,0.488156534460618,1,1,0,1,0,1,1
"1717",39,7,-1.43188035020521,-0.137660600764398,-0.945771201961887,0.769879985517168,0,1,0,1,1,0,1
